,gender,income,total_completed,total_viewed,total_received,total_spent,avg_spent,completed_bogo,completed_discount,age_range,num_transactions_range,bogos_received_range,discounts_received_range,percent_viewed_range,percent_completed_range,discount_percent_completed_range,bogo_percent_completed_range
242,1,0.7222222222222222,2,2,5,0.04415422885572139,0.050997782705099776,0,2,6,0,0,3,4,4,2,5
243,0,0.48888888888888893,2,2,4,0.062189054726368154,0.05543237250554324,1,1,3,0,0,0,5,5,2,5
244,1,0.22222222222222227,3,5,5,0.07773631840796019,0.026607538802660754,2,2,2,1,3,3,9,6,2,4
245,1,0.30000000000000004,3,5,5,0.19154228855721395,0.03104212860310421,1,2,5,3,0,3,9,6,3,3
246,0,0.5666666666666667,4,5,5,0.11753731343283583,0.04656319290465632,2,1,5,6,3,0,9,8,3,2
247,0,0.2555555555555556,3,3,4,0.034203980099502485,0.028824833702882482,1,3,3,0,0,3,7,7,4,3
248,1,0.022222222222222254,3,3,5,0.05783582089552239,0.015521064301552106,1,2,1,1,3,0,6,6,5,2
249,1,0.11111111111111116,2,3,3,0.07898009950248756,0.024390243902439025,2,0,3,1,3,0,9,6,0,3
250,1,0.43333333333333335,2,2,4,0.041666666666666664,0.008869179600886914,2,2,1,1,0,0,5,5,5,5
251,1,0.7222222222222222,2,4,4,0.20708955223880599,0.050997782705099776,0,2,6,1,0,3,9,5,3,5
252,1,0.6888888888888889,2,2,3,0.11878109452736318,0.050997782705099776,2,1,2,6,3,0,6,6,9,3
253,0,0.5666666666666667,5,4,6,0.08022388059701492,0.03991130820399113,1,2,4,6,3,3,6,8,2,1
254,1,0.6111111111111112,3,3,4,0.08830845771144279,0.044345898004434586,2,1,4,6,3,0,7,7,3,3
255,1,0.12222222222222229,0,2,4,0.013681592039800995,0.004434589800443461,1,1,3,6,0,0,5,0,9,8
256,0,0.48888888888888893,3,2,3,0.06654228855721393,0.0376940133037694,1,2,5,6,0,3,6,9,4,3
257,0,0.6333333333333333,3,5,5,0.10758706467661691,0.04656319290465632,2,2,5,6,3,3,9,6,3,4
258,0,1.0,2,2,3,0.10199004975124377,0.05986696230598669,2,1,5,6,3,0,6,6,9,3
259,1,0.4444444444444445,0,2,3,0.011815920398009952,0.004434589800443461,2,1,1,6,0,0,6,0,9,5
260,1,0.1333333333333334,1,2,5,0.03980099502487562,0.008869179600886914,0,3,3,2,0,3,4,2,5,5
261,1,0.0888888888888889,4,4,5,0.06467661691542288,0.017738359201773836,1,1,6,1,3,3,8,8,2,1
262,0,0.2888888888888889,3,4,4,0.09079601990049752,0.03104212860310421,2,1,3,1,3,0,9,7,3,3
263,1,0.8888888888888888,2,6,6,0.13805970149253732,0.05321507760532151,1,1,7,6,0,0,9,3,3,3
264,0,0.6888888888888889,2,1,4,0.08395522388059701,0.05986696230598669,0,3,6,6,0,3,2,5,5,3
265,0,0.4555555555555556,2,3,3,0.041044776119402986,0.03547671840354767,1,2,3,0,0,3,9,6,4,3
266,1,0.35555555555555557,1,3,3,0.07773631840796019,0.03325942350332594,1,1,3,6,0,0,9,3,5,3
267,0,0.7,5,5,5,0.13805970149253732,0.048780487804878044,1,1,4,1,3,3,9,9,1,1
268,1,0.6666666666666667,2,3,3,0.054104477611940295,0.03104212860310421,2,1,6,6,3,0,9,6,3,4
269,1,0.2777777777777778,0,2,3,0.018656716417910446,0.004434589800443461,1,1,4,1,0,0,6,0,9,5
270,0,0.8333333333333333,2,1,3,0.05970149253731343,0.05321507760532151,2,0,3,0,3,0,3,6,0,3
271,0,0.9888888888888889,2,3,5,0.11256218905472637,0.048780487804878044,1,1,4,6,0,3,6,4,1,8
272,1,0.20000000000000004,1,3,6,0.019278606965174125,0.006651884700665186,1,2,4,6,0,3,5,1,3,5
273,1,0.4222222222222223,1,4,6,0.10634328358208955,0.026607538802660754,3,1,1,1,3,0,6,1,5,3
274,1,0.18888888888888894,1,5,6,0.03482587064676616,0.006651884700665186,2,2,5,2,3,0,8,1,5,3
275,1,0.6888888888888889,5,5,6,0.18532338308457713,0.05321507760532151,1,2,6,1,3,3,8,8,4,1
276,0,0.4555555555555556,3,3,6,0.054104477611940295,0.0376940133037694,3,2,5,6,3,0,5,5,6,3
277,0,0.04444444444444451,1,2,6,0.05099502487562189,0.024390243902439025,2,3,6,6,0,3,3,1,5,6
278,0,0.2555555555555556,3,3,5,0.08706467661691542,0.026607538802660754,1,2,4,1,0,3,6,6,4,3
279,0,0.5888888888888889,2,4,4,0.031094527363184077,0.05543237250554324,1,1,7,0,0,3,9,5,2,3
280,1,0.12222222222222229,2,2,2,0.01305970149253731,0.008869179600886914,1,1,4,6,0,0,9,9,3,3
281,0,0.4444444444444445,1,2,6,0.005597014925373137,0.01995565410199556,2,1,4,0,3,0,3,1,5,3
282,1,0.4777777777777778,0,3,5,0.014303482587064674,0.006651884700665186,1,1,4,6,0,0,6,0,9,2
283,1,0.10000000000000003,0,4,5,0.0031094527363184077,0.004434589800443461,1,2,3,0,0,3,8,0,3,5
284,0,0.5444444444444445,1,3,5,0.034203980099502485,0.03991130820399113,1,1,6,0,0,0,6,2,3,5
285,0,0.5111111111111111,4,3,6,0.1013681592039801,0.044345898004434586,1,3,4,6,3,3,5,6,5,1
286,1,0.4444444444444445,0,4,5,0.013681592039800995,0.008869179600886914,1,2,4,6,0,3,8,0,4,5
287,1,0.5333333333333333,3,2,4,0.10509950248756218,0.05321507760532151,1,2,6,6,0,3,5,7,3,3
288,1,0.7222222222222222,4,3,5,0.08271144278606965,0.048780487804878044,2,2,4,6,3,3,6,8,3,4
289,1,0.022222222222222254,3,3,4,0.023631840796019897,0.01995565410199556,4,0,5,0,1,0,7,7,0,4
290,0,0.7222222222222222,2,3,4,0.13557213930348258,0.05321507760532151,1,2,5,6,0,0,7,5,5,3
291,1,0.5,2,5,5,0.09203980099502487,0.05321507760532151,1,1,3,6,0,0,9,4,3,3
292,1,0.30000000000000004,3,4,5,0.18905472636815918,0.03104212860310421,0,2,4,3,0,3,8,6,2,3
293,1,0.2888888888888889,0,3,3,0.01990049751243781,0.006651884700665186,1,2,5,1,0,0,9,0,5,5
294,0,0.5888888888888889,4,5,5,0.1623134328358209,0.050997782705099776,2,0,4,1,1,0,9,8,0,1
295,0,0.2666666666666667,3,5,5,0.13246268656716417,0.026607538802660754,1,2,2,2,3,3,9,6,3,2
296,0,0.41111111111111115,6,4,6,0.23507462686567165,0.03991130820399113,4,1,4,3,1,0,6,9,3,3
297,1,0.4555555555555556,3,4,5,0.06592039800995025,0.0376940133037694,2,1,4,6,3,0,8,6,3,3
298,1,0.23333333333333336,1,1,2,0.03980099502487562,0.008869179600886914,0,1,5,2,0,0,5,5,3,3
299,0,0.9333333333333333,2,2,2,0.12313432835820895,0.06208425720620842,2,0,7,6,3,0,9,9,0,3
300,0,0.4666666666666667,3,4,5,0.0640547263681592,0.0376940133037694,2,2,2,6,3,3,8,6,4,4
301,0,0.4666666666666667,1,3,3,0.029228855721393034,0.03325942350332594,1,1,7,0,0,0,9,3,3,5
302,1,0.4666666666666667,1,3,5,0.009950248756218902,0.008869179600886914,1,2,4,0,0,0,6,2,5,5
303,1,0.5666666666666667,0,2,2,0.02052238805970149,0.03547671840354767,0,1,7,0,0,0,9,0,5,5
304,1,0.10000000000000003,1,4,6,0.015547263681592038,0.006651884700665186,2,1,5,6,0,3,6,1,2,6
305,1,0.3111111111111111,5,5,5,0.12002487562189054,0.03547671840354767,2,3,5,1,3,3,9,9,3,3
306,1,0.2888888888888889,3,5,5,0.05783582089552239,0.03325942350332594,4,1,5,6,1,0,9,6,3,4
307,0,0.22222222222222227,4,5,5,0.06467661691542288,0.03104212860310421,1,2,5,6,3,3,9,8,3,1
308,1,0.4777777777777778,3,2,4,0.046641791044776115,0.026607538802660754,1,1,4,6,3,0,5,7,3,1
309,0,0.32222222222222224,6,4,6,0.37935323383084574,0.08869179600886917,1,1,1,2,1,0,6,9,2,0
310,1,0.10000000000000003,3,3,5,0.02052238805970149,0.006651884700665186,2,2,3,1,3,3,6,6,3,4
311,1,0.3444444444444445,1,5,6,0.046641791044776115,0.008869179600886914,3,1,7,2,3,0,8,1,3,6
312,0,0.12222222222222229,2,4,5,0.036069651741293535,0.004434589800443461,2,1,5,3,3,0,8,4,5,2
313,0,0.32222222222222224,4,4,5,0.1281094527363184,0.03104212860310421,2,2,4,1,3,3,8,8,3,4
314,2,0.1333333333333334,4,3,4,0.0740049751243781,0.01995565410199556,1,3,3,1,0,3,7,9,3,3
315,0,0.7666666666666666,2,4,4,0.09701492537313433,0.057649667405764965,1,1,5,6,0,0,9,5,3,3
316,1,0.30000000000000004,1,3,4,0.02487562189054726,0.028824833702882482,1,1,3,0,0,0,7,2,5,2
317,1,0.06666666666666671,2,3,4,0.01492537313432836,0.008869179600886914,1,2,4,6,0,3,7,5,2,5
318,0,0.1555555555555556,2,2,4,0.05845771144278607,0.01995565410199556,1,2,3,1,0,3,5,5,4,5
319,1,0.3777777777777778,1,2,4,0.008706467661691544,0.004434589800443461,2,2,2,6,0,0,5,2,5,6
320,1,0.011111111111111183,1,4,5,0.02052238805970149,0.008869179600886914,2,2,2,6,0,0,8,2,5,5
321,0,0.7777777777777778,3,3,3,0.06343283582089553,0.05543237250554324,2,1,3,0,3,0,9,9,3,3
322,0,0.4777777777777778,5,5,5,0.15298507462686567,0.044345898004434586,2,2,7,1,3,3,9,9,3,2
323,1,0.6333333333333333,3,3,4,0.05970149253731343,0.07095343680709534,1,2,4,0,0,3,7,7,4,3
324,0,0.7444444444444445,5,2,5,0.12126865671641791,0.05321507760532151,2,2,4,6,3,3,4,9,2,4
325,0,0.20000000000000004,2,3,3,0.26803482587064675,0.11751662971175164,1,1,7,6,0,0,9,6,3,3
326,1,0.4,1,4,5,0.016791044776119403,0.004434589800443461,1,2,1,1,0,0,8,2,5,5
327,1,0.9888888888888889,3,3,5,0.07835820895522388,0.0687361419068736,1,2,5,0,3,0,6,6,6,1
328,0,0.4,1,2,3,0.10199004975124377,0.03104212860310421,1,0,5,1,0,0,6,3,0,5
329,0,0.8777777777777778,4,3,5,0.24875621890547261,0.057649667405764965,1,1,4,2,3,0,6,8,2,1
330,1,0.32222222222222224,1,3,6,0.005597014925373137,0.004434589800443461,2,4,3,0,0,3,5,1,5,6
331,0,0.3111111111111111,2,2,6,0.03793532338308457,0.011086474501108647,2,1,4,1,3,0,3,3,9,4
332,1,0.32222222222222224,5,5,5,0.12126865671641791,0.028824833702882482,2,1,4,1,1,0,9,9,3,1
333,1,0.8222222222222222,1,1,5,0.049129353233830844,0.057649667405764965,2,0,3,0,0,0,2,2,0,5
334,0,0.4444444444444445,0,4,6,0.013681592039800995,0.006651884700665186,3,2,5,6,3,3,6,0,4,6
335,1,0.7111111111111111,3,4,5,0.13619402985074625,0.05986696230598669,2,1,3,6,3,0,8,6,3,4
336,0,0.30000000000000004,1,3,5,0.02052238805970149,0.004434589800443461,0,2,4,1,0,0,6,2,5,4
337,0,0.07777777777777783,2,3,3,0.19216417910447758,0.06208425720620842,2,0,4,1,3,0,9,6,0,3
338,0,0.32222222222222224,2,2,3,0.0404228855721393,0.03547671840354767,1,1,4,0,0,0,6,6,3,3
339,1,0.6333333333333333,1,4,5,0.05161691542288557,0.044345898004434586,3,2,7,0,3,0,8,2,6,4
340,1,0.2444444444444445,3,6,6,0.10696517412935323,0.03325942350332594,1,2,3,1,0,3,9,5,2,3
341,1,0.4444444444444445,0,3,4,0.008706467661691544,0.015521064301552106,3,1,4,0,3,0,7,0,5,6
342,1,0.4777777777777778,4,3,5,0.07898009950248756,0.008869179600886914,2,3,1,4,0,3,6,8,3,5
343,0,0.7222222222222222,4,3,5,0.13370646766169153,0.057649667405764965,3,1,4,6,3,0,6,8,3,3
344,1,0.41111111111111115,0,4,5,0.021766169154228854,0.006651884700665186,0,1,6,1,0,0,8,0,3,3
345,0,0.9111111111111111,2,2,4,0.06467661691542288,0.057649667405764965,0,2,5,0,0,3,5,5,4,3
346,1,0.21111111111111114,0,1,3,0.006218905472636815,0.004434589800443461,1,1,1,6,0,0,3,0,9,5
347,0,0.3111111111111111,2,5,5,0.054104477611940295,0.01995565410199556,2,1,2,6,3,0,9,4,3,4
348,0,0.7666666666666666,1,2,2,0.11131840796019901,0.05543237250554324,1,0,3,6,0,0,9,5,0,3
349,1,0.3888888888888889,0,4,4,0.08830845771144279,0.03104212860310421,1,0,6,1,0,0,9,0,0,5
350,1,0.6555555555555556,2,5,5,0.05472636815920398,0.048780487804878044,1,2,5,0,0,3,9,4,3,5
351,0,0.5666666666666667,3,3,5,0.07213930348258707,0.04212860310421286,1,1,6,6,3,0,6,6,3,2
352,1,0.7777777777777778,2,3,3,0.09701492537313433,0.057649667405764965,2,0,4,6,3,0,9,6,0,3
353,1,0.4222222222222223,2,3,3,0.061567164179104475,0.04212860310421286,3,0,3,6,3,0,9,6,0,3
354,1,0.33333333333333337,1,3,4,0.021766169154228854,0.006651884700665186,2,2,4,6,3,0,7,2,6,4
355,1,0.2555555555555556,0,3,3,0.005597014925373137,0.0022172949002217286,2,1,1,6,0,0,9,0,5,5
356,0,0.6111111111111112,5,5,6,0.17039800995024876,0.04212860310421286,3,2,6,1,1,3,8,8,3,3
357,1,0.022222222222222254,0,5,6,0.008706467661691544,0.004434589800443461,1,2,0,6,0,3,8,0,3,5
358,0,0.21111111111111114,1,3,6,0.004975124378109451,0.004434589800443461,1,2,1,0,0,3,5,1,2,8
359,1,0.5111111111111111,5,5,5,0.11691542288557213,0.050997782705099776,2,2,4,6,3,3,9,9,2,3
360,1,0.07777777777777783,0,2,4,0.01305970149253731,0.006651884700665186,2,1,3,6,0,0,5,0,9,5
361,1,0.11111111111111116,2,3,4,0.025497512437810944,0.004434589800443461,2,2,1,2,0,3,7,5,4,5
362,0,0.5333333333333333,1,2,4,0.08830845771144279,0.0376940133037694,0,1,5,6,0,0,5,2,5,5
363,1,0.32222222222222224,0,1,2,0.011194029850746266,0.006651884700665186,1,0,2,6,0,0,5,0,0,5
364,0,0.07777777777777783,2,3,3,0.08271144278606965,0.026607538802660754,0,2,3,1,0,3,9,6,3,5
365,1,0.23333333333333336,1,1,3,0.02425373134328358,0.006651884700665186,0,2,3,1,0,3,3,3,4,5
366,0,0.6888888888888889,1,2,3,0.04788557213930348,0.05543237250554324,3,0,4,0,3,0,6,3,0,5
367,1,0.1555555555555556,0,3,4,0.002487562189054722,0.0022172949002217286,1,1,3,0,0,0,7,0,5,2
368,0,0.4444444444444445,2,2,5,0.03482587064676616,0.03991130820399113,3,0,5,0,3,0,4,4,0,3
369,1,0.3444444444444445,0,3,3,0.03855721393034826,0.03325942350332594,0,1,5,0,0,0,9,0,5,3
370,1,0.4555555555555556,2,4,4,0.019278606965174125,0.008869179600886914,1,2,5,6,0,3,9,5,3,5
371,1,0.4444444444444445,3,4,4,0.06529850746268656,0.03325942350332594,1,2,5,6,0,3,9,7,3,3
372,1,0.6444444444444445,3,5,6,0.17288557213930347,0.04656319290465632,0,2,7,1,0,3,8,5,2,3
373,1,0.3111111111111111,1,3,5,0.011194029850746266,0.01995565410199556,2,1,3,0,3,0,6,2,9,4
374,0,0.7111111111111111,2,2,6,0.029850746268656716,0.05321507760532151,2,1,5,0,3,0,3,3,9,3
375,1,0.1555555555555556,0,4,4,0.00746268656716418,0.0022172949002217286,1,2,6,6,0,3,9,0,3,5
376,0,0.4,2,6,6,0.036069651741293535,0.03104212860310421,4,2,5,0,3,3,9,3,4,4
377,0,0.2666666666666667,4,2,4,0.1181592039800995,0.028824833702882482,0,3,2,1,0,1,5,9,3,4
378,1,0.5333333333333333,1,4,4,0.01243781094527363,0.044345898004434586,2,0,5,0,3,0,9,2,0,4
379,1,0.1333333333333334,0,4,5,0.009950248756218902,0.004434589800443461,1,1,6,6,0,0,8,0,2,2
380,0,0.30000000000000004,1,2,5,0.018656716417910446,0.006651884700665186,1,1,3,6,3,0,4,2,9,2
381,1,0.8222222222222222,6,5,6,0.13370646766169153,0.057649667405764965,2,2,4,6,3,3,8,9,2,2
382,0,0.6333333333333333,3,3,5,0.11878109452736318,0.050997782705099776,2,2,5,6,0,3,6,6,4,5
383,1,0.0888888888888889,4,3,5,0.07276119402985075,0.01995565410199556,1,3,5,1,0,1,6,8,2,8
384,0,0.33333333333333337,2,2,2,0.10385572139303482,0.03325942350332594,1,1,3,1,0,0,9,9,3,3
385,1,0.35555555555555557,2,5,5,0.056592039800995024,0.03991130820399113,2,1,5,6,3,3,9,4,2,4
386,1,0.4555555555555556,0,3,4,0.00746268656716418,0.013303769401330379,2,2,2,0,0,0,7,0,5,6
387,0,0.2777777777777778,2,3,4,0.04788557213930348,0.008869179600886914,2,1,2,2,3,0,7,5,3,4
388,0,0.7666666666666666,3,3,4,0.1082089552238806,0.06430155210643015,1,1,7,6,3,0,7,7,5,1
389,0,0.7111111111111111,4,4,5,0.1585820895522388,0.05543237250554324,1,3,5,1,0,3,8,8,3,3
390,0,0.12222222222222229,0,1,2,0.016791044776119403,0.006651884700665186,0,1,3,6,0,0,5,0,5,3
391,1,0.10000000000000003,1,2,4,0.01492537313432836,0.004434589800443461,2,2,4,1,0,0,5,2,5,6
392,1,0.2777777777777778,2,4,5,0.046019900497512436,0.03104212860310421,3,1,3,6,1,0,8,4,9,3
393,0,0.43333333333333335,1,1,4,0.013681592039800995,0.004434589800443461,2,1,4,6,0,0,2,2,9,5
394,1,0.7555555555555555,3,2,6,0.016169154228855717,0.057649667405764965,2,2,4,0,3,3,3,5,4,4
395,1,0.2777777777777778,3,6,6,0.10074626865671642,0.022172949002217293,1,1,4,2,3,3,9,5,1,1
396,1,0.3444444444444445,3,4,6,0.0404228855721393,0.008869179600886914,1,4,2,2,0,1,6,5,3,5
397,0,0.2777777777777778,3,4,4,0.05037313432835821,0.03547671840354767,2,0,5,6,3,0,9,7,0,2
398,0,0.48888888888888893,3,3,5,0.05534825870646766,0.0376940133037694,2,1,5,6,3,0,6,6,3,2
399,1,0.0888888888888889,0,3,4,0.0031094527363184077,0.0022172949002217286,1,1,1,0,0,0,7,0,2,5
400,1,0.30000000000000004,4,6,6,0.08644278606965174,0.028824833702882482,3,1,3,1,3,0,9,6,3,3
401,1,0.8888888888888888,3,5,6,0.06592039800995025,0.07760532150776053,3,1,4,0,3,0,8,5,3,3
402,0,0.41111111111111115,1,4,4,0.01990049751243781,0.006651884700665186,1,1,3,6,0,3,9,2,1,5
403,1,0.6,2,3,3,0.10199004975124377,0.050997782705099776,2,1,3,6,3,0,9,6,3,4
404,1,0.7,3,3,4,0.12997512437810943,0.050997782705099776,2,1,3,6,3,0,7,7,3,2
405,1,0.6333333333333333,2,3,5,0.03544776119402985,0.04212860310421286,2,2,4,0,0,0,6,4,5,5
406,1,0.1666666666666667,0,2,2,0.011194029850746266,0.006651884700665186,1,1,3,6,0,0,9,0,5,5
407,0,0.41111111111111115,4,2,4,0.16791044776119401,0.03991130820399113,1,1,4,2,3,0,5,9,2,1
408,1,0.7,4,4,4,0.1623134328358209,0.04656319290465632,3,1,4,1,3,0,9,9,3,3
409,0,0.18888888888888894,1,2,3,0.060945273631840796,0.022172949002217293,1,0,3,6,3,0,6,3,0,2
410,1,0.21111111111111114,2,3,6,0.008084577114427859,0.004434589800443461,2,2,5,6,0,3,5,3,2,5
411,1,0.05555555555555558,1,2,4,0.019278606965174125,0.0022172949002217286,3,1,3,2,3,0,5,2,9,5
412,1,0.2888888888888889,0,5,5,0.029850746268656716,0.006651884700665186,2,0,4,2,3,0,9,0,0,3
413,0,0.5333333333333333,6,4,6,0.05783582089552239,0.050997782705099776,1,3,4,0,3,1,6,9,2,2
414,1,0.10000000000000003,2,5,6,0.030472636815920398,0.004434589800443461,2,1,6,3,3,0,8,3,3,2
415,1,0.11111111111111116,1,3,4,0.04415422885572139,0.006651884700665186,1,1,3,3,0,0,7,2,5,5
416,1,0.3444444444444445,0,2,4,0.006840796019900494,0.004434589800443461,1,0,5,0,0,0,5,0,0,5
417,1,0.20000000000000004,0,1,5,0.016791044776119403,0.004434589800443461,2,2,0,1,0,0,2,0,9,6
418,0,0.6111111111111112,3,4,4,0.10074626865671642,0.050997782705099776,1,2,2,6,3,3,9,7,3,2
419,1,0.7666666666666666,2,4,4,0.04415422885572139,0.050997782705099776,1,2,6,0,0,3,9,5,3,5
420,0,0.7555555555555555,2,4,5,0.09203980099502487,0.06430155210643015,0,2,4,6,0,3,8,4,4,5
421,0,0.41111111111111115,4,5,5,0.22761194029850745,0.03991130820399113,3,1,5,3,3,0,9,8,3,3
422,1,0.2666666666666667,0,1,3,0.01305970149253731,0.004434589800443461,2,0,1,6,0,0,3,0,0,6
423,1,0.2777777777777778,1,5,5,0.018034825870646767,0.01995565410199556,2,1,3,0,3,3,9,2,1,4
424,1,0.5333333333333333,0,4,5,0.015547263681592038,0.05543237250554324,2,0,4,0,3,0,8,0,0,3
425,1,0.6222222222222222,2,4,5,0.07898009950248756,0.05543237250554324,1,2,6,6,0,3,8,4,2,3
426,0,0.6777777777777778,2,4,5,0.0845771144278607,0.048780487804878044,2,1,6,6,3,0,8,4,3,3
427,1,0.12222222222222229,1,4,6,0.018656716417910446,0.004434589800443461,1,2,3,1,0,0,6,1,5,5
428,0,0.5333333333333333,5,5,6,0.10572139303482586,0.05321507760532151,2,2,5,6,3,3,8,8,4,2
429,0,0.18888888888888894,3,5,6,0.08519900497512438,0.026607538802660754,2,2,4,1,3,0,8,5,5,3
430,2,0.6555555555555556,2,2,2,0.10323383084577115,0.044345898004434586,2,0,5,6,3,0,9,9,0,3
431,1,0.5111111111111111,1,5,5,0.019278606965174125,0.03325942350332594,1,2,6,0,0,0,9,2,5,3
432,1,0.5222222222222223,2,5,6,0.03855721393034826,0.044345898004434586,2,3,3,0,3,3,8,3,4,3
433,1,0.5777777777777777,1,2,2,0.05472636815920398,0.0376940133037694,1,0,7,6,0,0,9,5,0,3
434,1,0.2888888888888889,1,5,6,0.016791044776119403,0.004434589800443461,2,1,1,1,0,0,8,1,3,5
435,0,0.05555555555555558,0,4,6,0.025497512437810944,0.004434589800443461,4,0,1,2,3,0,6,0,0,5
436,0,0.4555555555555556,2,4,4,0.05970149253731343,0.04212860310421286,0,2,4,6,0,3,9,5,3,5
437,1,0.11111111111111116,1,1,6,0.011194029850746266,0.006651884700665186,1,2,2,6,0,0,1,1,5,5
438,1,0.03333333333333338,0,3,6,0.006840796019900494,0.006651884700665186,2,2,4,0,0,0,5,0,6,5
439,1,0.2777777777777778,2,3,6,0.030472636815920398,0.004434589800443461,2,3,7,2,0,3,5,3,6,5
440,0,0.6,6,4,6,0.08519900497512438,0.048780487804878044,2,3,7,6,3,3,6,9,3,2
441,0,0.7777777777777778,2,3,5,0.060945273631840796,0.05321507760532151,1,0,4,0,3,0,6,4,0,2
442,1,0.9111111111111111,4,3,5,0.08893034825870647,0.06208425720620842,2,2,5,6,3,0,6,8,6,2
443,1,0.2555555555555556,1,2,3,0.009328358208955223,0.004434589800443461,0,2,1,6,0,0,6,3,5,2
444,1,0.011111111111111183,3,3,4,0.02860696517412935,0.0022172949002217286,2,1,2,3,3,0,7,7,2,3
445,1,0.22222222222222227,3,4,4,0.04788557213930348,0.024390243902439025,1,2,7,6,0,3,9,7,3,3
446,1,0.3444444444444445,4,5,5,0.12313432835820895,0.03325942350332594,2,1,4,1,3,0,9,8,3,2
447,0,0.4666666666666667,3,2,3,0.02860696517412935,0.03325942350332594,1,2,5,0,0,3,6,9,4,3
448,1,0.3777777777777778,1,2,3,0.021144278606965175,0.011086474501108647,1,2,2,6,0,0,6,3,6,3
449,0,0.2555555555555556,2,5,5,0.04788557213930348,0.03325942350332594,3,1,6,6,1,0,9,4,5,3
450,1,0.3888888888888889,1,3,4,0.009328358208955223,0.006651884700665186,1,3,4,0,0,3,7,2,6,3
451,1,0.48888888888888893,3,4,4,0.11753731343283583,0.04656319290465632,2,1,5,6,3,3,9,7,1,4
452,1,0.4555555555555556,2,2,5,0.009328358208955223,0.011086474501108647,1,2,7,0,0,3,4,4,3,5
453,0,0.9666666666666667,3,2,4,0.10509950248756218,0.06208425720620842,1,2,5,6,0,3,5,7,4,5
454,1,0.3777777777777778,0,2,3,0.016169154228855717,0.013303769401330379,2,0,5,0,3,0,6,0,0,4
455,0,0.30000000000000004,1,2,3,0.016791044776119403,0.006651884700665186,1,1,5,6,0,0,6,3,3,5
456,0,0.2444444444444445,2,4,6,0.0945273631840796,0.024390243902439025,1,1,1,1,0,0,6,3,3,3
457,0,0.5222222222222223,3,4,4,0.1287313432835821,0.044345898004434586,1,1,4,1,0,3,9,7,1,3
458,0,0.7,2,3,3,0.2126865671641791,0.06208425720620842,1,1,3,1,0,3,9,6,1,5
459,0,0.3777777777777778,3,4,4,0.0945273631840796,0.03325942350332594,0,3,7,1,0,3,9,7,3,5
460,0,0.6888888888888889,1,1,2,0.04788557213930348,0.04212860310421286,0,1,4,0,0,0,5,5,3,5
461,0,0.9888888888888889,4,5,5,0.23009950248756217,0.05321507760532151,2,1,5,2,3,3,9,8,1,3
462,1,0.5111111111111111,4,4,6,0.13121890547263682,0.04656319290465632,2,3,4,1,3,3,6,6,6,2
463,1,0.7222222222222222,3,5,6,0.13681592039800994,0.05321507760532151,1,1,6,6,0,3,8,5,2,3
464,0,0.1777777777777778,1,3,3,0.07151741293532338,0.017738359201773836,0,1,2,1,0,0,9,3,3,3
465,1,0.3888888888888889,1,3,4,0.0031094527363184077,0.011086474501108647,1,1,7,0,0,0,7,2,2,3
466,0,0.7555555555555555,2,4,6,0.0740049751243781,0.06430155210643015,2,2,5,0,0,3,6,3,2,6
467,0,0.35555555555555557,1,4,4,0.00746268656716418,0.026607538802660754,1,1,5,0,3,0,9,2,2,2
468,1,0.3111111111111111,4,5,5,0.061567164179104475,0.03547671840354767,1,2,6,6,0,3,9,8,2,3
469,0,0.5222222222222223,2,2,4,0.036069651741293535,0.06430155210643015,1,2,7,0,0,3,5,5,2,8
470,1,0.4444444444444445,5,2,5,0.14427860696517414,0.050997782705099776,2,2,5,1,3,3,4,9,2,4
471,0,0.23333333333333336,2,1,2,0.08830845771144279,0.03104212860310421,0,2,1,1,0,3,5,9,4,4
472,1,0.48888888888888893,1,1,2,0.023009950248756218,0.008869179600886914,0,1,2,6,0,0,5,5,3,4
473,1,0.43333333333333335,1,3,3,0.07276119402985075,0.04212860310421286,2,0,4,6,3,0,9,3,0,4
474,0,0.9888888888888889,1,4,4,0.06716417910447761,0.07982261640798226,1,1,5,0,3,0,9,2,5,2
475,1,0.9333333333333333,4,3,4,0.166044776119403,0.057649667405764965,2,2,6,1,3,3,7,9,4,3
476,1,0.9777777777777777,5,4,5,0.05783582089552239,0.03991130820399113,4,0,6,6,1,0,8,9,0,2
477,1,0.10000000000000003,2,3,5,0.022388059701492533,0.004434589800443461,1,3,5,1,0,3,6,4,3,5
478,2,0.6444444444444445,1,3,3,0.06778606965174129,0.05986696230598669,1,1,6,0,0,0,9,3,5,3
479,1,0.4777777777777778,1,3,3,0.05783582089552239,0.03991130820399113,1,0,0,6,0,0,9,3,0,3
480,0,0.04444444444444451,3,1,4,0.023631840796019897,0.015521064301552106,2,1,5,6,0,0,2,7,2,5
481,0,0.9111111111111111,3,2,5,0.12002487562189054,0.07095343680709534,1,2,5,6,0,3,4,6,3,3
482,1,0.32222222222222224,1,5,5,0.031716417910447756,0.0376940133037694,1,1,2,0,0,0,9,2,3,2
483,1,0.21111111111111114,3,2,5,0.07835820895522388,0.024390243902439025,1,1,1,1,0,3,4,6,1,5
484,0,0.7333333333333334,1,3,3,0.05970149253731343,0.05321507760532151,1,0,4,0,3,0,9,3,0,2
485,1,0.4777777777777778,0,3,4,0.026741293532338308,0.04656319290465632,1,1,5,0,0,0,7,0,9,5
